Area,AspectRation,Compactness,ConvexArea,Class
36988,1.246804618,0.8948939,37312,SEKER
36993,1.164822494,0.926067868,37364,SEKER
36995,1.274881072,0.885103847,37328,SEKER
37004,1.287705598,0.880659632,37330,SEKER
37008,1.244753887,0.896074865,37288,SEKER
37027,1.274080442,0.88557823,37328,SEKER
37031,1.273699645,0.885776434,37423,SEKER
37039,1.179771555,0.920116421,37324,SEKER
37043,1.282567183,0.882388351,37450,SEKER
37047,1.315166051,0.871581247,37442,SEKER
37049,1.178666693,0.920488789,37347,SEKER
37053,1.250759021,0.893402658,37533,SEKER
37068,1.274443865,0.885405179,37452,SEKER
37074,1.173239508,0.922448595,37612,SEKER
37075,1.153596736,0.930679154,37441,SEKER
37083,1.187631818,0.916221393,37498,SEKER
37090,1.243493766,0.89641797,37376,SEKER
37092,1.201291408,0.911769493,37492,SEKER
37094,1.22439299,0.903292479,37364,SEKER
37109,1.216313235,0.906227627,37419,SEKER
37109,1.313700535,0.872182899,37369,SEKER
37114,1.201899659,0.911659791,37525,SEKER
37117,1.314770186,0.8712561,37429,SEKER
37135,1.244238712,0.895607558,37424,SEKER
37138,1.344691818,0.862030634,37506,SEKER
37152,1.283399581,0.881644307,37406,SEKER
37164,1.338786872,0.863465731,37548,SEKER
37165,1.185412139,0.917915316,37477,SEKER
37170,1.146199754,0.933772948,37485,SEKER
37177,1.166256767,0.9254777,37506,SEKER
37179,1.219112015,0.905105284,37555,SEKER
37187,1.276119976,0.88420191,37563,SEKER
37189,1.248490709,0.894216616,37534,SEKER
37190,1.25436934,0.892445489,37707,SEKER
37191,1.164178147,0.92642781,37541,SEKER
37196,1.146319811,0.933603332,37561,SEKER
37211,1.260488493,0.889533554,37559,SEKER
37212,1.23375797,0.899882169,37535,SEKER
37220,1.275548473,0.884819833,37513,SEKER
37225,1.340990822,0.861137253,37629,SEKER
37227,1.226588895,0.902160148,37555,SEKER
37240,1.261063051,0.889676779,37527,SEKER
37248,1.13591636,0.937586805,37661,SEKER
37248,1.306466725,0.874061686,37633,SEKER
37256,1.273767271,0.885593935,37502,SEKER
37264,1.209823955,0.908558258,37541,SEKER
37265,1.140964206,0.935118396,37602,SEKER
37268,1.31664203,0.871120149,37667,SEKER
37301,1.107539806,0.950072544,37731,SEKER
37301,1.330453953,0.866216202,37579,SEKER
37308,1.20986694,0.907753865,37607,SEKER
37311,1.218916458,0.904854826,37590,SEKER
37315,1.191251013,0.915630176,37735,SEKER
37322,1.221121411,0.904665794,37630,SEKER
37348,1.234694179,0.898276377,37715,SEKER
37348,1.207916206,0.909403357,37690,SEKER
37350,1.191136946,0.91560436,37637,SEKER
37352,1.228556749,0.90136771,37811,SEKER
37353,1.181321541,0.918921921,37752,SEKER
37362,1.151745556,0.930517655,37914,SEKER
37362,1.462676393,0.826521334,37693,SEKER
37365,1.287279496,0.881033716,37673,SEKER
37365,1.283559108,0.881796917,37705,SEKER
37366,1.199455978,0.912768557,37744,SEKER
37388,1.138528498,0.936526869,37784,SEKER
37393,1.180666473,0.919770657,37751,SEKER
37393,1.249988222,0.894094124,37667,SEKER
37394,1.208714181,0.908896775,37814,SEKER
37410,1.223168162,0.903734773,37739,SEKER
37420,1.196122384,0.913393992,37757,SEKER
37424,1.193871306,0.914937116,37686,SEKER
37429,1.338105088,0.864179974,37813,SEKER
37430,1.258716132,0.890094096,37742,SEKER
37438,1.195433826,0.914298906,37738,SEKER
37438,1.293731715,0.878555107,37803,SEKER
37445,1.219257861,0.905120308,37798,SEKER
37446,1.221242962,0.904401028,37754,SEKER
37453,1.17102144,0.92326373,37925,SEKER
37454,1.267890865,0.887822216,37765,SEKER
37459,1.253296622,0.89288104,37773,SEKER
37475,1.216309877,0.905641785,37837,SEKER
37479,1.098574839,0.95385538,37879,SEKER
37482,1.251392169,0.893494814,37878,SEKER
37482,1.198878581,0.912959353,37731,SEKER
37483,1.250785798,0.893609412,37793,SEKER
37492,1.233980199,0.899178807,37814,SEKER
37492,1.27233791,0.885885416,37828,SEKER
37493,1.234810224,0.899624507,37758,SEKER
37506,1.281348662,0.882652955,37812,SEKER
37512,1.312288892,0.87229572,37891,SEKER
37512,1.236776322,0.898446497,37910,SEKER
37513,1.134240608,0.938045249,37951,SEKER
37516,1.250284439,0.893536164,37869,SEKER
37533,1.17861602,0.920879213,37918,SEKER
37539,1.199551168,0.912554302,37844,SEKER
37540,1.162369819,0.926653607,38001,SEKER
37548,1.265533014,0.888602578,37881,SEKER
37553,1.219696598,0.905216429,37880,SEKER
37557,1.253955256,0.892797293,37810,SEKER
37564,1.167554712,0.924874728,38184,SEKER
37574,1.341944686,0.862823536,38001,SEKER
37577,1.269703757,0.886704226,37883,SEKER
37580,1.237831946,0.898350628,37934,SEKER
37580,1.229424087,0.901338009,37888,SEKER
37606,1.098673456,0.95285947,37942,SEKER
37606,1.185268792,0.918031475,37883,SEKER
37631,1.289684542,0.879434533,38388,SEKER
37637,1.308130465,0.873732265,37959,SEKER
37642,1.203600154,0.910511299,37928,SEKER
37644,1.189853404,0.916342922,37973,SEKER
37646,1.294401366,0.878416226,37941,SEKER
37652,1.119996012,0.944659945,37917,SEKER
37657,1.322825985,0.868587354,37993,SEKER
37663,1.134780562,0.937553015,38084,SEKER
37669,1.2307744,0.900183291,37937,SEKER
37679,1.223697921,0.903396501,38045,SEKER
37681,1.28192332,0.88242469,38044,SEKER
37682,1.265889953,0.888341653,38157,SEKER
37688,1.184194107,0.918162545,38083,SEKER
37690,1.271943459,0.885892852,37977,SEKER
37693,1.324391072,0.868428792,38032,SEKER
37693,1.265754407,0.88809931,37995,SEKER
37706,1.305564281,0.874243077,38097,SEKER
37720,1.179679191,0.919816871,38103,SEKER
37722,1.169640952,0.92390695,38031,SEKER
37733,1.320522015,0.869958651,38142,SEKER
37735,1.316364727,0.870605067,38145,SEKER
37761,1.162650971,0.926909836,38115,SEKER
37765,1.168523218,0.924435168,38130,SEKER
37771,1.222140405,0.903768188,38155,SEKER
37776,1.255783005,0.890877228,38029,SEKER
37777,1.298232618,0.876648453,38174,SEKER
37784,1.218006755,0.905496471,38106,SEKER
37791,1.246907275,0.89514038,38169,SEKER
37810,1.232593015,0.900164483,38222,SEKER
37810,1.205301815,0.910033576,38253,SEKER
37822,1.14813595,0.932891867,38130,SEKER
37826,1.219849208,0.904657421,38170,SEKER
37833,1.214728301,0.906872775,38173,SEKER
37838,1.213870162,0.906939565,38142,SEKER
37844,1.252736331,0.893132492,38174,SEKER
37848,1.203930131,0.911019629,38105,SEKER
37849,1.314137643,0.871537182,38243,SEKER
37856,1.278194672,0.883726349,38232,SEKER
37861,1.331854248,0.866041227,38226,SEKER
37865,1.224507201,0.903366709,38220,SEKER
37884,1.288129962,0.880718261,38145,SEKER
37884,1.257832258,0.890922318,38173,SEKER
37889,1.193733304,0.914578581,38247,SEKER
37891,1.066861876,0.967554362,38377,SEKER
37904,1.11052121,0.948002057,38307,SEKER
37906,1.212391254,0.907335596,38203,SEKER
37916,1.390211562,0.846591495,38307,SEKER
37918,1.140324085,0.93585991,38269,SEKER
37919,1.224112654,0.902912903,38208,SEKER
37927,1.125974018,0.942083231,38208,SEKER
37928,1.20165394,0.911259534,38236,SEKER
37937,1.215189351,0.90660682,38213,SEKER
37951,1.195758916,0.913914587,38269,SEKER
37957,1.343210796,0.861567406,38297,SEKER
37968,1.313965078,0.871977526,38292,SEKER
37969,1.183444449,0.918380308,38269,SEKER
37970,1.254513555,0.891992746,38241,SEKER
37987,1.234610791,0.899607872,38307,SEKER
37995,1.318333662,0.870033252,38262,SEKER
37996,1.256346452,0.889749249,38627,SEKER
37997,1.258302365,0.890844513,38305,SEKER
37998,1.263389214,0.887786356,38651,SEKER
38001,1.19039809,0.915594758,38491,SEKER
38008,1.346137277,0.861460634,38388,SEKER
38010,1.187337509,0.917211896,38445,SEKER
38016,1.208713207,0.908900922,38312,SEKER
38017,1.251303926,0.893376712,38373,SEKER
38019,1.249519409,0.893880085,38422,SEKER
38025,1.246630109,0.895157286,38428,SEKER
38042,1.226495963,0.902274301,38508,SEKER
38048,1.293310815,0.877946321,38384,SEKER
38058,1.225014344,0.902995905,38365,SEKER
38061,1.189264493,0.91652674,38398,SEKER
38066,1.153670352,0.930237392,38393,SEKER
38067,1.26654214,0.888170386,38350,SEKER
38084,1.279003826,0.883736143,38468,SEKER
38090,1.131785235,0.937537162,39006,SEKER
38091,1.254390264,0.891460918,38511,SEKER
38093,1.12245584,0.943298989,38859,SEKER
38094,1.287873514,0.880304207,38577,SEKER
38095,1.277758404,0.884224565,38413,SEKER
38104,1.29256573,0.879135492,38377,SEKER
38115,1.170132563,0.923746809,38531,SEKER
38116,1.292226858,0.878558554,38556,SEKER
38117,1.171900551,0.923325578,38406,SEKER
38118,1.390574287,0.847565523,38468,SEKER
38118,1.276081217,0.88440281,38477,SEKER
38121,1.152091612,0.931163389,38440,SEKER
38122,1.254381519,0.892301743,38481,SEKER
38125,1.172683188,0.923206892,38406,SEKER
38134,1.262289484,0.889394217,38522,SEKER
38145,1.347217158,0.860481887,38876,SEKER
38148,1.190908223,0.915702937,38456,SEKER
38151,1.186124776,0.917186842,38724,SEKER
38153,1.14985087,0.932029147,38510,SEKER
38159,1.260248756,0.889820232,38483,SEKER
38159,1.219199596,0.905073429,38461,SEKER
38170,1.259007326,0.890425938,38617,SEKER
38171,1.124526426,0.94233798,38570,SEKER
38172,1.340010073,0.86341771,38486,SEKER
38179,1.293075962,0.878883034,38618,SEKER
38183,1.248327531,0.894261913,38626,SEKER
38185,1.069014616,0.966297439,38677,SEKER
38187,1.30983484,0.873148369,38625,SEKER
38190,1.285019533,0.881414871,38507,SEKER
38191,1.277526826,0.884229641,38438,SEKER
38192,1.295881907,0.877471593,38486,SEKER
38194,1.217262896,0.905916702,38483,SEKER
38195,1.21514003,0.906445611,38604,SEKER
38200,1.179287954,0.920425411,38503,SEKER
38210,1.149648336,0.931726452,38529,SEKER
38216,1.202503673,0.911702961,38542,SEKER
38217,1.211217193,0.908103424,38593,SEKER
38218,1.266374214,0.887660905,38565,SEKER
38220,1.318684004,0.870101491,38562,SEKER
38222,1.245655139,0.895775802,38555,SEKER
38222,1.242222397,0.895946922,38662,SEKER
38222,1.195012987,0.914440528,38491,SEKER
38233,1.178760253,0.920579148,38594,SEKER
38240,1.189040975,0.916810105,38518,SEKER
38241,1.150538633,0.929529257,38572,SEKER
38241,1.245091289,0.895583184,38534,SEKER
38273,1.265607855,0.888279639,38635,SEKER
38273,1.207813188,0.909514056,38580,SEKER
38276,1.208040341,0.909361321,38627,SEKER
38284,1.283238996,0.881500305,38694,SEKER
38285,1.254840358,0.891650343,38609,SEKER
38286,1.419869288,0.838834544,38646,SEKER
38290,1.22946959,0.90137733,38631,SEKER
38300,1.218937461,0.905015501,38656,SEKER
38303,1.229837944,0.901207485,38608,SEKER
38307,1.313095435,0.872230398,38617,SEKER
38331,1.153791074,0.929793676,38639,SEKER
38333,1.157935962,0.92846388,38776,SEKER
38338,1.249887912,0.894089614,38802,SEKER
38344,1.277450081,0.884066347,38741,SEKER
38347,1.232836958,0.899792726,38686,SEKER
38348,1.198927629,0.91310192,38638,SEKER
38354,1.315294482,0.871353386,38702,SEKER
38376,1.181829079,0.917936932,38872,SEKER
38377,1.230679405,0.900985989,38698,SEKER
38380,1.355101487,0.857973527,39006,SEKER
38396,1.279155391,0.883075071,38723,SEKER
38407,1.228550236,0.901673581,38689,SEKER
38411,1.205556766,0.910469839,38707,SEKER
38426,1.259158003,0.890555113,38830,SEKER
38426,1.086314547,0.958702232,38886,SEKER
38426,1.218854105,0.905079155,38709,SEKER
38426,1.242455087,0.89661184,38799,SEKER
38438,1.224142788,0.903275608,38751,SEKER
38445,1.128114599,0.940740691,38763,SEKER
38457,1.181214518,0.91933345,38801,SEKER
38463,1.065247205,0.968443994,38878,SEKER
38472,1.284873116,0.881590272,38999,SEKER
38475,1.275781065,0.884975413,38772,SEKER
38487,1.325710341,0.868091128,38835,SEKER
38489,1.214826063,0.906819981,38782,SEKER
38493,1.203253359,0.911035228,38990,SEKER
38495,1.280699985,0.882191907,39373,SEKER
38495,1.268769189,0.887281485,38855,SEKER
38511,1.255884172,0.891502964,38826,SEKER
38511,1.269684023,0.886967613,38797,SEKER
38512,1.234465425,0.899382685,38880,SEKER
38518,1.213835829,0.906948434,38895,SEKER
38533,1.290322751,0.879598249,38942,SEKER
38542,1.320427052,0.869708003,38941,SEKER
38543,1.321559141,0.868819108,38878,SEKER
38548,1.193301707,0.914695776,38857,SEKER
38550,1.156918895,0.928978594,38916,SEKER
38552,1.124212424,0.942792331,38959,SEKER
38554,1.217521711,0.905744035,38816,SEKER
38554,1.299937059,0.876430937,38842,SEKER
38559,1.259394965,0.88925302,39182,SEKER
38559,1.100293796,0.952586877,39012,SEKER
38567,1.222258599,0.903442178,38880,SEKER
38577,1.209444765,0.908757982,38948,SEKER
38579,1.217221718,0.905525777,39039,SEKER
38581,1.112698693,0.947032989,38948,SEKER
38591,1.317003136,0.871075755,38926,SEKER
38594,1.387272643,0.848534087,38974,SEKER
38594,1.23169541,0.900586706,38925,SEKER
38600,1.310001229,0.872356483,38940,SEKER
38602,1.239544513,0.897714946,38979,SEKER
38609,1.256117524,0.891575278,38911,SEKER
38613,1.289521579,0.879066787,38925,SEKER
38618,1.188324549,0.916804894,38913,SEKER
38625,1.183705588,0.918471427,39111,SEKER
38627,1.314463842,0.871343436,38930,SEKER
38628,1.278311274,0.882089509,39014,SEKER
38631,1.131348443,0.939733942,39019,SEKER
38641,1.245899863,0.895305347,39027,SEKER
38642,1.135241735,0.938032676,39103,SEKER
38650,1.230160108,0.900989957,38932,SEKER
38653,1.270205376,0.88668037,38972,SEKER
38669,1.249394349,0.893520687,39053,SEKER
38670,1.222685174,0.903759073,39010,SEKER
38677,1.339882877,0.863447547,39266,SEKER
38677,1.256242015,0.891820399,38972,SEKER
38692,1.11606977,0.946115799,38959,SEKER
38695,1.212351386,0.907708007,39019,SEKER
38701,1.243169056,0.894238766,39125,SEKER
38702,1.175003221,0.921981162,38966,SEKER
38702,1.28591485,0.881217912,39018,SEKER
38702,1.279004905,0.88357178,39004,SEKER
38713,1.196557388,0.913794528,39057,SEKER
38723,1.306988288,0.873189106,39073,SEKER
38727,1.214468175,0.9060434,39004,SEKER
38729,1.172048207,0.923259683,39234,SEKER
38746,1.271419594,0.886528635,39096,SEKER
38747,1.220204097,0.904582518,39008,SEKER
38760,1.236001323,0.89876169,39056,SEKER
38768,1.216081245,0.906348317,39165,SEKER
38771,1.258244715,0.891051873,39156,SEKER
38776,1.186189001,0.917847338,39108,SEKER
38792,1.192433925,0.915398568,39186,SEKER
38794,1.305463589,0.874781819,39179,SEKER
38795,1.262601643,0.889458636,39140,SEKER
38798,1.281069306,0.882966091,39139,SEKER
38800,1.245209523,0.895264068,39236,SEKER
38802,1.221188842,0.904452895,39092,SEKER
38807,1.217095533,0.905373125,39161,SEKER
38807,1.275475687,0.884358808,39200,SEKER
38814,1.307397844,0.874027751,39196,SEKER
38819,1.25235632,0.892212938,39314,SEKER
38823,1.316890981,0.871229346,39221,SEKER
38825,1.255094181,0.891909922,39189,SEKER
38830,1.252957896,0.892884855,39153,SEKER
38830,1.297696061,0.877138316,39225,SEKER
38834,1.251448597,0.893708074,39151,SEKER
38837,1.296393495,0.877922181,39154,SEKER
38838,1.203759852,0.910474997,39190,SEKER
38841,1.343520576,0.862261341,39169,SEKER
38844,1.231276503,0.900689539,39120,SEKER
38845,1.190556335,0.915773688,39162,SEKER
38848,1.217061619,0.904875038,39160,SEKER
38848,1.372467851,0.852953284,39210,SEKER
38852,1.278570433,0.882296679,39209,SEKER
38854,1.173747261,0.922501454,39202,SEKER
38855,1.322800069,0.869243724,39228,SEKER
38865,1.265899697,0.888353484,39179,SEKER
38866,1.269131195,0.886896004,39268,SEKER
38867,1.280131931,0.883278107,39272,SEKER
38871,1.369922448,0.853980697,39136,SEKER
38886,1.192849999,0.914628951,39295,SEKER
38887,1.227836594,0.901530501,39248,SEKER
38888,1.20948508,0.908891276,39192,SEKER
38890,1.190695647,0.915682078,39276,SEKER
38896,1.171687041,0.923079404,39321,SEKER
38897,1.250656723,0.893906614,39175,SEKER
38898,1.311298388,0.87203264,39279,SEKER
38899,1.305640937,0.874279352,39215,SEKER
38927,1.195091182,0.914237621,39284,SEKER
38928,1.282850274,0.882386513,39271,SEKER
38929,1.235280985,0.89903324,39229,SEKER
38934,1.184554848,0.918169911,39207,SEKER
38938,1.1722315,0.922616146,39426,SEKER
38940,1.175703671,0.921717257,39325,SEKER
38944,1.243668678,0.89600279,39279,SEKER
38945,1.178370984,0.920628448,39299,SEKER
38959,1.345573903,0.861445156,39336,SEKER
38971,1.255313227,0.891444841,39315,SEKER
38974,1.216539206,0.905960921,39309,SEKER
38976,1.336768549,0.864299675,39281,SEKER
38986,1.200330277,0.911958507,39300,SEKER
38988,1.157164761,0.928997883,39351,SEKER
38990,1.114478434,0.946858179,39379,SEKER
38997,1.274323288,0.885432861,39347,SEKER
39014,1.175640603,0.921835968,39295,SEKER
39023,1.238284266,0.898108202,39313,SEKER
39034,1.169773035,0.923866818,39306,SEKER
39037,1.263741855,0.888989261,39368,SEKER
39040,1.243136639,0.896351114,39366,SEKER
39052,1.200947032,0.911948401,39399,SEKER
39059,1.259476941,0.889754879,39468,SEKER
39064,1.233667023,0.899821448,39399,SEKER
39070,1.274351378,0.885160679,39403,SEKER
39073,1.244281232,0.895220593,39539,SEKER
39074,1.289026047,0.879168028,39744,SEKER
39082,1.228620915,0.901238892,39529,SEKER
39085,1.217691528,0.905590954,39341,SEKER
39087,1.291811132,0.878862911,39382,SEKER
39088,1.297683068,0.877451794,39470,SEKER
39091,1.236119779,0.899112682,39454,SEKER
39099,1.230472619,0.900640433,39497,SEKER
39101,1.205026711,0.909714258,39601,SEKER
39102,1.299365836,0.87644063,39444,SEKER
39104,1.24382548,0.896096195,39434,SEKER
39108,1.314528477,0.871333223,39413,SEKER
39122,1.207507154,0.909577624,39532,SEKER
39122,1.170412985,0.923617725,39447,SEKER
39123,1.215101088,0.906731366,39456,SEKER
39124,1.261774245,0.889559757,39451,SEKER
39139,1.302540682,0.875729122,39431,SEKER
39141,1.292382594,0.878894064,39440,SEKER
39141,1.244525273,0.895961466,39419,SEKER
39145,1.278478283,0.883131849,39458,SEKER
39152,1.190310977,0.915888224,39565,SEKER
39158,1.181673423,0.918776275,39634,SEKER
39159,1.325117194,0.868218303,39528,SEKER
39160,1.371842619,0.85345812,39585,SEKER
39175,1.343709572,0.861772329,39457,SEKER
39180,1.191517282,0.915955356,39457,SEKER
39183,1.292838711,0.878816497,39567,SEKER
39188,1.226256679,0.902780547,39536,SEKER
39192,1.173335524,0.922466897,39464,SEKER
39195,1.250480758,0.893983274,39617,SEKER
39198,1.134147115,0.9374393,39556,SEKER
39202,1.255008779,0.892132699,39642,SEKER
39208,1.26674746,0.888072931,39469,SEKER
39215,1.194352617,0.91384875,39488,SEKER
39215,1.321853784,0.868953342,39711,SEKER
39224,1.223563478,0.903300154,39565,SEKER
39227,1.404271103,0.843281649,39595,SEKER
39234,1.316388126,0.870869516,39502,SEKER
39245,1.174257242,0.922125391,39588,SEKER
39246,1.224540258,0.903253024,39569,SEKER
39257,1.299443081,0.87646801,39588,SEKER
39261,1.184093476,0.918555417,39589,SEKER
39263,1.339092639,0.861219079,39768,SEKER
39273,1.284867034,0.88108337,39696,SEKER
39276,1.354979075,0.858518591,39597,SEKER
39276,1.331410549,0.865976762,39601,SEKER
39277,1.318830229,0.870157142,39599,SEKER
39282,1.452219606,0.828757554,39865,SEKER
39285,1.207275384,0.909626502,39709,SEKER
39285,1.269652459,0.886262697,39686,SEKER
39288,1.344033658,0.862059717,39616,SEKER
39295,1.188482894,0.91596662,39881,SEKER
39301,1.25245636,0.892669034,39776,SEKER
39306,1.27370135,0.885465337,39704,SEKER
39313,1.187563652,0.91694777,39634,SEKER
39323,1.24203488,0.896578998,39924,SEKER
39325,1.261861991,0.889321648,39710,SEKER
39330,1.199072021,0.912829605,39743,SEKER
39334,1.157597555,0.928427256,39735,SEKER
39336,1.354932638,0.858618732,39664,SEKER
39336,1.118358171,0.945365423,39808,SEKER
39339,1.249696384,0.893969767,39685,SEKER
39341,1.367989805,0.854076378,39772,SEKER
39343,1.251018802,0.893037238,39669,SEKER
39364,1.239599004,0.897716565,39692,SEKER
39366,1.293456313,0.878826972,39741,SEKER
39367,1.223438988,0.903675511,39776,SEKER
39371,1.256093561,0.891820215,39695,SEKER
39383,1.217910155,0.905534103,39745,SEKER
39385,1.331984258,0.865460277,39895,SEKER
39397,1.346265441,0.861607875,39682,SEKER
39404,1.262289075,0.889485994,39719,SEKER
39408,1.216911447,0.906257286,39687,SEKER
39417,1.203961742,0.910723069,39724,SEKER
39420,1.260577498,0.889519626,39812,SEKER
39430,1.110238546,0.946330085,40085,SEKER
39436,1.308968889,0.872448152,39794,SEKER
39436,1.17332096,0.92247981,39765,SEKER
39444,1.251908158,0.893016957,39776,SEKER
39445,1.327958888,0.866910789,39899,SEKER
39446,1.283478212,0.882490547,39830,SEKER
39450,1.301144839,0.876322588,40001,SEKER
39452,1.356610695,0.85766608,39950,SEKER
39454,1.298069378,0.87685901,39779,SEKER
39455,1.225777577,0.902440236,39861,SEKER
39462,1.083806791,0.959872829,39808,SEKER
39488,1.191615747,0.915129816,40042,SEKER
39493,1.209739995,0.90818725,39854,SEKER
